SUBSCRIBER_ID,TARIFF_PLAN_ID_FROM,TARIFF_PLAN_ID_TO,CHANGE_MONTH
4476,1,5,2017-02
4477,3,4,2017-01
4478,3,4,2017-02
4478,4,3,2017-03
4479,3,4,2017-02
4479,4,3,2017-04
4480,1,4,2017-01
4481,1,5,2017-04
4482,1,4,2017-01
4483,3,5,2017-06
4484,3,5,2017-03
4485,3,5,2017-05
4486,1,5,2017-02
4487,3,5,2017-01
4488,3,5,2017-02
4489,1,4,2017-03
4490,5,3,2017-05
4491,2,5,2017-01
4492,1,5,2017-01
4492,5,1,2017-02
4493,2,5,2017-04
4494,1,5,2017-06
4495,3,5,2017-02
4496,3,5,2017-03
4497,1,5,2017-04
4498,3,5,2017-04
4499,3,5,2017-04
4500,1,5,2017-03
4501,1,5,2017-04
4502,2,4,2017-02
4503,2,5,2017-03
4504,2,5,2017-06
4505,2,4,2017-01
4506,3,5,2017-06
4507,2,4,2017-02
4508,3,5,2017-06
4509,3,5,2017-02
4510,2,5,2017-04
4511,1,5,2017-03
4512,4,5,2017-06
4513,4,5,2017-03
4514,1,5,2017-05
4515,3,5,2017-02
4516,3,5,2017-03
4517,1,5,2017-05
4518,1,4,2017-03
4519,1,5,2017-06
4520,2,3,2017-05
4520,3,5,2017-05
4521,3,5,2017-02
4522,1,5,2017-01
4523,3,5,2017-05
4524,1,4,2017-02
4525,3,5,2017-06
4526,2,5,2017-04
4527,3,5,2017-06
4528,1,5,2017-01
4529,3,5,2017-06
4530,1,4,2017-02
4531,3,5,2017-06
4532,3,5,2017-06
4533,3,5,2017-01
4534,3,5,2017-02
4535,3,5,2017-02
4536,2,5,2017-05
4537,3,5,2017-06
4538,2,5,2017-03
4539,1,5,2017-05
4540,2,5,2017-06
4541,3,5,2017-02
4542,3,5,2017-06
4543,3,5,2017-03
4543,5,3,2017-05
4544,3,4,2017-02
4544,4,5,2017-05
4545,3,5,2017-01
4545,5,3,2017-01
4546,1,5,2017-04
4547,3,5,2017-04
4548,3,5,2017-02
4549,3,4,2017-03
4550,3,5,2017-03
4551,1,4,2017-05
4552,3,5,2017-05
4553,3,4,2017-02
4554,3,5,2017-06
4555,3,4,2017-02
4556,2,4,2017-01
4557,2,5,2017-04
4558,3,5,2017-03
4559,1,4,2017-05
4560,3,5,2017-06
4561,1,5,2017-03
4562,3,5,2017-02
4563,3,5,2017-01
4564,3,5,2017-06
4565,3,5,2017-06
4566,1,5,2017-06
4567,3,5,2017-03
4568,1,5,2017-01
4569,3,5,2017-05
4570,2,5,2017-06
4571,1,5,2017-01
4572,1,5,2017-06
4573,1,5,2017-06
4574,5,1,2017-03
4575,1,5,2017-06
4576,3,5,2017-02
4577,1,3,2017-01
4577,3,1,2017-02
4578,1,4,2017-02
4578,4,5,2017-02
4579,3,4,2017-01
4580,3,5,2017-02
4580,5,3,2017-02
4581,5,1,2017-01
4582,3,5,2017-01
4583,2,5,2017-04
4583,5,1,2017-04
4584,3,5,2017-06
4585,3,5,2017-02
4586,2,5,2017-06
4587,3,5,2017-06
4588,4,5,2017-02
4589,1,5,2017-02
4590,2,4,2017-03
4590,4,5,2017-04
4591,3,5,2017-06
4592,2,5,2017-01
4593,2,5,2017-04
4594,3,5,2017-03
4595,3,5,2017-04
4596,3,5,2017-02
4597,1,5,2017-05
4598,1,5,2017-04
4599,1,5,2017-04
4600,3,5,2017-03
4601,1,5,2017-05
4602,3,5,2017-04
4603,1,5,2017-06
4604,3,5,2017-04
4605,3,5,2017-04
4606,3,5,2017-03
4607,1,4,2017-03
4608,1,5,2017-06
4609,3,5,2017-01
4610,3,5,2017-04
4611,3,5,2017-02
4612,1,5,2017-05
4613,3,5,2017-04
4614,3,4,2017-01
4615,3,4,2017-03
4616,3,5,2017-04
4617,1,5,2017-02
4618,1,4,2017-02
4619,3,5,2017-03
4620,3,5,2017-03
4621,3,5,2017-04
4622,3,5,2017-03
4623,3,5,2017-04
4624,4,5,2017-01
4625,1,5,2017-02
4626,2,5,2017-06
4627,1,5,2017-04
4628,3,5,2017-06
4629,1,5,2017-04
4630,1,5,2017-06
4631,1,5,2017-01
4632,3,5,2017-06
4633,3,5,2017-02
4634,1,4,2017-03
4635,1,5,2017-05
4636,3,5,2017-05
4637,1,5,2017-06
4638,1,5,2017-06
4639,1,5,2017-02
4639,5,1,2017-03
4640,1,5,2017-02
4641,1,5,2017-01
4642,3,4,2017-01
4643,4,5,2017-03
4644,1,5,2017-03
4645,3,4,2017-02
4646,1,5,2017-05
4647,3,5,2017-05
4648,1,5,2017-06
4649,1,4,2017-01
4650,1,5,2017-06
4651,1,5,2017-01
4652,1,5,2017-04
4653,1,5,2017-05
4654,1,5,2017-05
4655,3,5,2017-06
4656,3,5,2017-06
4657,3,5,2017-01
4658,3,4,2017-04
4659,1,5,2017-02
4660,3,5,2017-06
4661,3,5,2017-06
4662,1,5,2017-02
4663,3,5,2017-06
4664,3,5,2017-02
4665,1,5,2017-02
4666,3,5,2017-01
4667,3,5,2017-01
4668,3,5,2017-01
4669,3,5,2017-03
4670,3,5,2017-05
4671,2,5,2017-01
4672,4,3,2017-01
4673,3,5,2017-03
4674,1,5,2017-03
4675,4,3,2017-01
4675,3,4,2017-03
4675,4,3,2017-04
4676,3,2,2017-01
4677,3,5,2017-02
4678,2,5,2017-02
4679,4,5,2017-06
4680,3,5,2017-03
4681,3,4,2017-04
4682,3,5,2017-02
4683,3,5,2017-02
4684,3,5,2017-04
4685,3,5,2017-04
4686,3,5,2017-06
4687,2,5,2017-05
4688,3,5,2017-04
4689,3,5,2017-01
4690,3,5,2017-06
4691,3,5,2017-05
4692,3,5,2017-04
4693,1,5,2017-01
4694,1,5,2017-02
4695,2,5,2017-01
4696,4,5,2017-04
4697,3,5,2017-03
4698,1,5,2017-04
4699,3,5,2017-06
4700,1,5,2017-03
4701,1,5,2017-05
4702,1,5,2017-03
4703,3,5,2017-04
4704,1,5,2017-01
4705,3,5,2017-03
4706,3,5,2017-02
4707,3,5,2017-01
4708,3,5,2017-03
4709,3,5,2017-06
4710,3,4,2017-02
4711,2,4,2017-01
4711,4,5,2017-04
4712,2,1,2017-02
4713,3,5,2017-03
4714,2,3,2017-01
4714,3,5,2017-04
4715,1,4,2017-03
4716,1,5,2017-03
4717,3,5,2017-01
4718,3,5,2017-04
4719,1,5,2017-05
4720,1,4,2017-02
4721,4,5,2017-06
4722,3,5,2017-06
4723,1,5,2017-02
4724,3,4,2017-02
4725,2,5,2017-03
4726,3,5,2017-06
4727,1,5,2017-03
4728,1,5,2017-06
4729,3,4,2017-02
4729,4,5,2017-05
4730,1,5,2017-02
4731,1,5,2017-02
4732,3,5,2017-02
4733,4,5,2017-02
4734,3,5,2017-03
4735,3,5,2017-02
4736,1,5,2017-03
4737,2,5,2017-03
4738,2,5,2017-06
4739,1,5,2017-04
4740,3,5,2017-04
4741,1,5,2017-06
4742,1,5,2017-02
4743,2,5,2017-06
4744,1,5,2017-04
4745,1,5,2017-06
4746,2,1,2017-05
4747,1,5,2017-06
4748,3,5,2017-04
4749,3,5,2017-04
4750,3,5,2017-06
4751,1,5,2017-05
4752,2,5,2017-04
4753,1,5,2017-05
4754,1,5,2017-06
4755,3,5,2017-01
4756,3,5,2017-05
4757,2,4,2017-01
4758,1,5,2017-03
4759,1,5,2017-04
4760,3,5,2017-01
4761,2,5,2017-06
4762,3,5,2017-02
4763,1,5,2017-02
4764,3,4,2017-04
4765,1,2,2017-03
4766,1,4,2017-03
4767,4,2,2017-04
4768,3,5,2017-03
4769,1,5,2017-06
4770,3,5,2017-06
4771,3,5,2017-01
4772,3,5,2017-02
4773,3,5,2017-02
4774,1,5,2017-02
4774,5,4,2017-03
4775,3,5,2017-05
4776,1,5,2017-01
4777,1,5,2017-04
4778,3,5,2017-04
4779,3,5,2017-06
4780,3,5,2017-01
4781,3,5,2017-01
4782,3,5,2017-05
4783,3,5,2017-05
4784,1,5,2017-05
4785,3,5,2017-05
4786,3,5,2017-01
4787,1,5,2017-06
4788,3,5,2017-02
4789,3,5,2017-05
4790,3,5,2017-02
4791,3,5,2017-04
4792,1,5,2017-01
4792,5,1,2017-03
4793,1,5,2017-04
4794,3,5,2017-02
4795,3,5,2017-03
4796,1,5,2017-06
4797,3,5,2017-04
4798,2,5,2017-03
4799,5,4,2017-05
4800,3,5,2017-05
4801,1,5,2017-05
4802,3,5,2017-01
4803,2,4,2017-04
4804,3,5,2017-01
4805,1,5,2017-03
4806,2,5,2017-05
4807,3,5,2017-02
4808,4,5,2017-05
4809,3,4,2017-03
4810,1,5,2017-01
4811,3,5,2017-03
4812,1,4,2017-01
4813,3,5,2017-04
4814,3,5,2017-06
4815,3,5,2017-01
4816,3,5,2017-05
4817,3,5,2017-06
4818,4,5,2017-02
4819,4,5,2017-06
4820,3,5,2017-04
4821,1,5,2017-05
4821,1,5,2017-05
4821,1,5,2017-05
4821,1,5,2017-05
4821,5,1,2017-05
4821,5,1,2017-05
4821,5,1,2017-05
4821,5,1,2017-05
4822,1,5,2017-02
4823,2,5,2017-05
4824,2,4,2017-04
4825,3,4,2017-01
4827,1,5,2017-06
4828,2,5,2017-06
4829,3,5,2017-06
4830,1,3,2017-06
4831,3,5,2017-04
4832,4,5,2017-01
4833,2,4,2017-03
4834,3,5,2017-01
4835,3,5,2017-05
4836,2,4,2017-01
4837,1,5,2017-03
4838,1,4,2017-06
4839,1,4,2017-03
4840,1,4,2017-03
4841,3,5,2017-06
4842,1,4,2017-01
4843,3,5,2017-03
4844,3,5,2017-04
4845,2,5,2017-04
4846,3,5,2017-04
4847,1,4,2017-01
4848,1,4,2017-01
4849,1,5,2017-02
4850,1,5,2017-02
4851,3,4,2017-02
4852,4,2,2017-05
4853,1,4,2017-01
4854,3,4,2017-02
4854,4,5,2017-05
4855,3,5,2017-04
4856,3,5,2017-06
4857,2,4,2017-02
4858,1,5,2017-03
4859,1,5,2017-04
4860,1,5,2017-02
4861,1,5,2017-03
4862,1,4,2017-03
4863,3,5,2017-01
4864,3,5,2017-06
4865,3,5,2017-01
4866,3,5,2017-01
4867,1,5,2017-03
4868,3,5,2017-03
4869,3,5,2017-01
4870,4,5,2017-06
4871,5,1,2017-04
4872,1,5,2017-05
4873,1,5,2017-03
4874,1,5,2017-05
4875,3,4,2017-01
4876,1,5,2017-02
4877,3,5,2017-04
4878,1,5,2017-02
4879,1,4,2017-02
4880,3,5,2017-04
4881,3,5,2017-01
4882,1,5,2017-02
4883,1,5,2017-04
4884,2,5,2017-02
4885,1,5,2017-03
4886,1,4,2017-03
4887,1,5,2017-03
4888,3,4,2017-01
4889,3,5,2017-01
4889,5,3,2017-03
4889,3,5,2017-05
4890,2,5,2017-02
4891,1,5,2017-02
4892,1,4,2017-04
4893,1,5,2017-03
4894,4,5,2017-06
4895,3,5,2017-01
4896,1,5,2017-03
4897,1,5,2017-03
4898,1,5,2017-04
4899,3,5,2017-04
4900,1,5,2017-02
4901,2,5,2017-01
4902,3,5,2017-02
4903,3,5,2017-01
4904,2,5,2017-04
4905,1,4,2017-03
4905,4,3,2017-03
4905,3,5,2017-05
4906,3,5,2017-01
4907,4,5,2017-03
4908,3,5,2017-06
4909,1,5,2017-05
4910,1,5,2017-06
4911,3,5,2017-04
4912,3,4,2017-02
4913,2,4,2017-01
4914,1,5,2017-02
4915,3,5,2017-06
4916,2,5,2017-03
4917,3,4,2017-01
4918,1,5,2017-02
4919,1,5,2017-01
4920,3,5,2017-03
4921,3,5,2017-06
4922,1,5,2017-06
4923,2,4,2017-04
4924,3,5,2017-06
4925,1,5,2017-06
4926,3,5,2017-05
4927,1,5,2017-04
4928,3,5,2017-01
4929,3,5,2017-05
4930,3,5,2017-01
4931,3,5,2017-06
4932,4,5,2017-02
4933,1,5,2017-04
4934,1,5,2017-04
4935,3,5,2017-02
4936,1,4,2017-04
4937,1,5,2017-04
4938,3,4,2017-01
4939,1,5,2017-05
4940,3,5,2017-03
4941,3,5,2017-02
4941,5,3,2017-03
4942,3,5,2017-02
4943,1,3,2017-01
4944,1,4,2017-03
4944,4,3,2017-05
4945,3,5,2017-06
4946,3,5,2017-06
4947,1,4,2017-02
4948,3,5,2017-04
4949,3,4,2017-01
4950,3,5,2017-03
4951,3,5,2017-05
4952,3,5,2017-04
4953,3,5,2017-01
4954,1,5,2017-02
4955,1,5,2017-03
4956,2,3,2017-03
4957,1,4,2017-02
4958,3,5,2017-06
4959,1,5,2017-05
4960,3,4,2017-04
4961,4,5,2017-02
4962,3,5,2017-05
4963,3,5,2017-03
4964,1,5,2017-05
4965,3,5,2017-03
4966,1,5,2017-05
4967,1,5,2017-06
4968,3,5,2017-05
4969,3,5,2017-04
4970,3,5,2017-01
4971,1,4,2017-03
4972,1,5,2017-02
4973,1,5,2017-06
4974,3,5,2017-05
4975,3,5,2017-05
4976,1,5,2017-05
4977,1,4,2017-01
4977,4,5,2017-04
4978,3,5,2017-06
4979,1,5,2017-04
4980,2,4,2017-03
4981,1,5,2017-05
4982,2,5,2017-02
4983,3,5,2017-03
4984,1,5,2017-03
4985,3,5,2017-05
4986,1,4,2017-01
4987,3,5,2017-03
4988,3,5,2017-01
4988,5,3,2017-02
4989,2,4,2017-03
4990,1,4,2017-03
4991,1,5,2017-06
4992,3,4,2017-01
4992,4,5,2017-04
4993,3,4,2017-02
4994,3,4,2017-02
4995,3,5,2017-05
4996,3,5,2017-03
4997,3,5,2017-05
4998,1,5,2017-04
4999,1,5,2017-03
5000,3,5,2017-05
5001,3,5,2017-01
5002,1,5,2017-02
5003,1,5,2017-05
5004,3,5,2017-05
5005,1,5,2017-03
5006,3,5,2017-02
5007,1,5,2017-03
5008,3,4,2017-03
5009,3,5,2017-05
5010,1,4,2017-02
5011,2,5,2017-06
5012,3,5,2017-05
5013,3,5,2017-02
5014,3,5,2017-03
5015,3,5,2017-06
5016,1,5,2017-04
5017,1,4,2017-03
5018,4,5,2017-01
5019,1,5,2017-03
5020,3,5,2017-02
5021,1,5,2017-04
5022,1,5,2017-02
5023,1,5,2017-05
5024,5,1,2017-04
5024,1,5,2017-05
5025,3,5,2017-01
5026,3,5,2017-05
5027,3,5,2017-06
5028,3,5,2017-01
5028,5,3,2017-02
5029,2,4,2017-01
5030,3,5,2017-05
5031,1,5,2017-04
5032,4,5,2017-06
5033,1,5,2017-03
5034,2,5,2017-06
5035,3,5,2017-06
5036,1,4,2017-03
5037,3,4,2017-03
5038,1,4,2017-01
5039,1,5,2017-04
5040,1,5,2017-05
5041,3,5,2017-06
5042,1,5,2017-03
5043,3,5,2017-03
5044,1,4,2017-01
5045,3,5,2017-02
5046,3,4,2017-01
5047,1,5,2017-06
5048,3,4,2017-01
5049,1,5,2017-05
5050,3,5,2017-02
5051,1,5,2017-05
5052,1,5,2017-06
5053,3,5,2017-04
5054,1,4,2017-03
5055,3,4,2017-01
5056,1,3,2017-04
5057,4,1,2017-03
5058,4,5,2017-04
5059,1,5,2017-02
5060,3,5,2017-01
5061,1,3,2017-05
5062,4,5,2017-01
5063,1,5,2017-06
5064,1,5,2017-01
5065,3,5,2017-05
5066,3,5,2017-03
5067,1,4,2017-01
5068,1,5,2017-03
5069,3,5,2017-06
5070,1,5,2017-05
5071,1,4,2017-02
5072,3,4,2017-01
5073,3,5,2017-05
5074,2,5,2017-05
5075,1,5,2017-02
5076,1,4,2017-03
5077,4,5,2017-04
5077,5,1,2017-04
5078,3,4,2017-01
5079,3,5,2017-05
5080,1,5,2017-06
5081,1,5,2017-05
5082,3,5,2017-02
5083,3,5,2017-05
5084,4,5,2017-06
5085,3,4,2017-01
5086,1,5,2017-06
5087,1,4,2017-02
5088,3,5,2017-03
5089,3,5,2017-04
5089,3,5,2017-04
5089,3,5,2017-04
5089,3,5,2017-04
5089,5,3,2017-05
5089,5,3,2017-05
5089,5,3,2017-05
5089,5,3,2017-05
5090,1,5,2017-01
5091,3,5,2017-01
5092,1,5,2017-06
5093,3,4,2017-02
5094,1,5,2017-04
5095,1,5,2017-03
5096,3,5,2017-02
5096,5,1,2017-02
5097,1,5,2017-05
5098,3,4,2017-02
5098,4,5,2017-04
5099,2,4,2017-04
5100,3,5,2017-04
5101,1,4,2017-01
5102,3,5,2017-06
5103,3,5,2017-01
5104,4,5,2017-03
5105,3,5,2017-05
5106,1,4,2017-03
5107,3,5,2017-06
5108,3,4,2017-04
5109,1,5,2017-01
5110,3,5,2017-04
5111,1,5,2017-04
5112,3,5,2017-05
5113,1,5,2017-02
5114,1,4,2017-01
5115,1,4,2017-01
5116,3,5,2017-03
5117,3,5,2017-01
5118,1,5,2017-06
5119,1,4,2017-02
5120,3,5,2017-02
5121,3,5,2017-04
5122,1,5,2017-06
5123,3,5,2017-02
5124,3,5,2017-04
5125,3,4,2017-01
5126,3,5,2017-04
5127,1,4,2017-02
5128,1,4,2017-03
5129,1,4,2017-03
5130,3,5,2017-06
5131,1,4,2017-03
5132,2,5,2017-03
5133,3,5,2017-06
5134,1,5,2017-05
5135,1,4,2017-01
5136,1,4,2017-02
5137,3,5,2017-04
5138,3,5,2017-05
5139,3,5,2017-05
5140,1,4,2017-04
5141,3,5,2017-03
5142,3,4,2017-04
5143,3,5,2017-04
5144,1,5,2017-03
5145,3,5,2017-06
5146,4,5,2017-03
5147,3,1,2017-01
5148,1,4,2017-01
5149,4,5,2017-03
5150,1,4,2017-02
5151,3,5,2017-01
5152,1,5,2017-02
5153,3,5,2017-02
5154,3,5,2017-06
5155,3,5,2017-04
5156,3,5,2017-06
5157,4,5,2017-06
5158,1,4,2017-01
5159,3,5,2017-04
5160,3,5,2017-03
5161,1,5,2017-06
5162,3,5,2017-01
5163,3,5,2017-06
5164,3,5,2017-01
5165,1,5,2017-06
5166,1,5,2017-04
5167,2,4,2017-02
5168,1,5,2017-03
5169,1,4,2017-03
5170,4,1,2017-01
5171,4,3,2017-02
5171,3,4,2017-03
5171,4,3,2017-05
5172,2,5,2017-03
5173,3,5,2017-04
5174,3,5,2017-04
5175,3,5,2017-04
5176,1,5,2017-06
5177,3,5,2017-03
5178,1,3,2017-02
5179,1,5,2017-03
5180,3,5,2017-04
5181,3,5,2017-02
5182,1,5,2017-05
5183,1,5,2017-03
5184,3,5,2017-06
5185,3,5,2017-01
5186,1,5,2017-06
5187,1,4,2017-02
5188,3,4,2017-02
5188,4,5,2017-04
5189,3,4,2017-04
5190,3,5,2017-04
5191,1,5,2017-04
5192,3,4,2017-02
5193,3,4,2017-03
5194,1,5,2017-04
5194,5,1,2017-05
5195,3,5,2017-03
5196,1,4,2017-03
5197,1,5,2017-06
5198,3,5,2017-02
5199,3,5,2017-03
5200,3,5,2017-01
5201,1,5,2017-01
5201,5,1,2017-02
5202,1,4,2017-01
5203,3,4,2017-02
5204,1,4,2017-01
5205,1,4,2017-03
5206,3,4,2017-02
5207,1,5,2017-03
5208,2,4,2017-04
5209,3,5,2017-06
5210,3,4,2017-01
5211,1,4,2017-01
5211,4,5,2017-02
5212,3,5,2017-01
5213,3,1,2017-03
5213,1,5,2017-06
5214,1,5,2017-05
5215,3,5,2017-02
5216,1,5,2017-06
5217,1,5,2017-02
5218,1,4,2017-02
5219,2,5,2017-03
5220,1,5,2017-04
5221,1,5,2017-05
5222,1,5,2017-03
5223,1,5,2017-02
5224,3,4,2017-04
5225,3,5,2017-06
5226,1,5,2017-06
5227,3,5,2017-04
5228,1,5,2017-05
5229,2,4,2017-04
5230,1,5,2017-01
5231,2,5,2017-05
5232,3,5,2017-03
5233,1,5,2017-04
5234,3,4,2017-02
5235,1,5,2017-03
5236,1,5,2017-05
5237,3,5,2017-05
5238,1,5,2017-04
5239,1,4,2017-05
5240,1,5,2017-06
5241,3,4,2017-02
5242,1,5,2017-06
5243,3,5,2017-04
5244,3,5,2017-05
5245,5,3,2017-01
5246,3,5,2017-05
5247,3,4,2017-03
5248,1,5,2017-03
5249,1,5,2017-01
5250,1,5,2017-03
5251,1,5,2017-02
5252,1,5,2017-05
5253,3,4,2017-03
5253,4,5,2017-04
5254,1,5,2017-06
5255,3,5,2017-06
5256,3,5,2017-05
5257,1,5,2017-01
5258,3,5,2017-03
5259,2,4,2017-02
5259,4,2,2017-03
5260,1,5,2017-06
5261,3,5,2017-02
5262,1,4,2017-03
5263,1,3,2017-01
5264,1,5,2017-01
5265,1,5,2017-01
5266,3,5,2017-01
5267,1,5,2017-05
5268,2,5,2017-04
5269,3,5,2017-05
5270,1,5,2017-01
5271,1,5,2017-05
5272,5,4,2017-04
5273,3,5,2017-05
5274,3,5,2017-03
5275,1,5,2017-06
5276,1,4,2017-02
5277,4,2,2017-01
5278,1,5,2017-03
5279,3,5,2017-03
5280,3,4,2017-01
5281,3,5,2017-03
5282,3,5,2017-05
5283,3,5,2017-03
5284,2,4,2017-01
5285,1,5,2017-05
5286,1,5,2017-03
5287,3,5,2017-03
5288,1,5,2017-01
5289,1,5,2017-03
5290,3,5,2017-04
5291,2,5,2017-05
5292,3,5,2017-06
5293,3,5,2017-01
5294,1,5,2017-03
5295,3,5,2017-02
5296,1,5,2017-04
5297,1,5,2017-04
5298,1,5,2017-05
5299,3,4,2017-03
5300,1,5,2017-03
5301,1,5,2017-06
5302,3,5,2017-05
5303,3,5,2017-02
5304,4,5,2017-04
5305,3,5,2017-01
5306,3,5,2017-01
5307,1,5,2017-04
5308,3,4,2017-03
5309,1,5,2017-06
5310,2,5,2017-05
5311,3,5,2017-01
5312,1,5,2017-05
5313,1,4,2017-03
5314,1,5,2017-03
5315,4,5,2017-04
5316,1,5,2017-02
5317,4,5,2017-05
5318,3,5,2017-01
5319,1,4,2017-03
5320,2,4,2017-03
5321,3,5,2017-06
5322,3,5,2017-06
5323,1,5,2017-01
5324,1,5,2017-05
5325,3,4,2017-02
5326,3,5,2017-02
5327,1,5,2017-01
5328,1,4,2017-01
5329,4,5,2017-06
5330,3,5,2017-05
5331,1,5,2017-04
5332,1,5,2017-03
5333,2,4,2017-02
5334,3,5,2017-04
5335,3,5,2017-02
5336,3,4,2017-02
5337,1,5,2017-04
5338,3,5,2017-03
5339,3,5,2017-06
5340,1,4,2017-01
5341,2,3,2017-02
5342,3,5,2017-06
5343,1,4,2017-02
5344,3,5,2017-03
5345,3,5,2017-01
5346,1,4,2017-01
5347,1,5,2017-03
5348,3,5,2017-05
5349,1,5,2017-02
5349,5,1,2017-02
5349,1,5,2017-03
5349,5,1,2017-05
5350,1,4,2017-02
5351,1,5,2017-04
5352,1,4,2017-01
5353,1,4,2017-05
5354,1,5,2017-04
5355,3,5,2017-06
5356,4,5,2017-03
5357,3,5,2017-01
5358,4,5,2017-03
5359,3,5,2017-01
5360,3,5,2017-01
5361,1,5,2017-06
5362,1,5,2017-05
5363,5,3,2017-01
5364,4,5,2017-06
5365,1,5,2017-02
5366,1,5,2017-02
5366,5,1,2017-05
5367,3,5,2017-04
5368,1,4,2017-01
5369,3,5,2017-04
5370,2,4,2017-02
5371,3,5,2017-01
5372,1,5,2017-05
5373,3,4,2017-02
5373,4,5,2017-04
5374,3,5,2017-05
5375,1,5,2017-03
5376,3,5,2017-04
5377,1,5,2017-04
5378,2,5,2017-06
5379,1,5,2017-04
5380,1,5,2017-06
5381,3,5,2017-01
5382,3,5,2017-01
5383,4,5,2017-01
5384,3,5,2017-06
5385,3,5,2017-06
5386,4,5,2017-06
5387,3,1,2017-04
5388,3,5,2017-02
5389,1,4,2017-02
5390,1,5,2017-03
5391,1,5,2017-05
5392,3,5,2017-04
5393,3,5,2017-05
5394,1,5,2017-04
5395,1,4,2017-01
5396,1,5,2017-03
5397,3,4,2017-02
5398,1,3,2017-05
5399,2,5,2017-06
5400,4,3,2017-02
5401,1,5,2017-06
5402,2,4,2017-03
5403,3,5,2017-03
5404,1,5,2017-02
5405,3,4,2017-01
5406,3,5,2017-03
5407,3,4,2017-01
5408,4,5,2017-04
5409,3,5,2017-04
5410,3,5,2017-01
5410,5,3,2017-02
5411,4,5,2017-04
5412,4,5,2017-03
5413,3,5,2017-04
5414,3,5,2017-06
5415,1,3,2017-01
5416,1,5,2017-05
5417,3,5,2017-03
5418,3,4,2017-01
5419,3,4,2017-04
5420,3,5,2017-02
5421,1,5,2017-04
5422,1,5,2017-06
5423,3,4,2017-01
5424,3,5,2017-05
5425,2,4,2017-02
5426,3,5,2017-02
5427,3,5,2017-03
5428,3,5,2017-05
5428,5,4,2017-05
5429,4,5,2017-04
5430,3,5,2017-05
5431,1,5,2017-05
5432,3,5,2017-01
5433,3,5,2017-03
5434,1,5,2017-03
5435,3,5,2017-01
5436,3,5,2017-06
5437,1,5,2017-05
5438,3,5,2017-05
5439,4,5,2017-01
5439,5,4,2017-02
5440,1,4,2017-02
5441,3,5,2017-03
5442,3,4,2017-02
5443,1,5,2017-06
5444,1,4,2017-05
5445,3,5,2017-06
5446,2,4,2017-04
5447,3,5,2017-05
5448,3,5,2017-06
5449,3,5,2017-03
5450,4,5,2017-06
5451,3,5,2017-06
5452,2,4,2017-02
5452,4,5,2017-05
5453,3,4,2017-01
5454,4,5,2017-06
5455,3,4,2017-04
5456,3,5,2017-05
5457,3,5,2017-03
5458,1,5,2017-06
5459,3,5,2017-03
5460,3,5,2017-06
5461,3,5,2017-01
5462,3,4,2017-01
5462,4,5,2017-02
5463,3,4,2017-01
5464,1,5,2017-05
5465,3,5,2017-02
5466,3,5,2017-01
5467,3,5,2017-02
5468,3,5,2017-01
5469,3,4,2017-02
5470,3,5,2017-04
5471,2,4,2017-01
5472,1,4,2017-02
5473,5,4,2017-02
5474,1,5,2017-05
5475,3,4,2017-03
5476,5,4,2017-03
5477,3,5,2017-01
5478,3,4,2017-03
5479,1,5,2017-02
5480,1,5,2017-02
5481,4,5,2017-06
5482,3,5,2017-03
5483,5,4,2017-01
5483,4,5,2017-04
5484,3,4,2017-04
5485,1,5,2017-04
5486,3,5,2017-03
5487,3,5,2017-01
5488,4,5,2017-01
5489,3,5,2017-01
5490,4,5,2017-04
5491,3,4,2017-03
5492,3,5,2017-02
5493,3,4,2017-01
5494,3,5,2017-04
5495,3,5,2017-05
5496,3,5,2017-02
5497,3,5,2017-02
5498,2,5,2017-05
5499,1,3,2017-05
5500,3,5,2017-06
5501,3,5,2017-03
5502,3,4,2017-02
5502,4,5,2017-03
5503,1,4,2017-02
5504,1,5,2017-05
5505,4,3,2017-03
5506,3,4,2017-01
5507,3,4,2017-03
5508,1,5,2017-03
5509,3,4,2017-01
5510,3,4,2017-05
5511,1,5,2017-01
5512,3,5,2017-01
5513,3,5,2017-05
5514,3,4,2017-02
5515,3,5,2017-06
5516,5,1,2017-05
5517,3,5,2017-04
5518,2,4,2017-01
5518,4,5,2017-01
5519,3,5,2017-02
5520,1,5,2017-01
5521,1,5,2017-01
5522,1,4,2017-03
5523,4,5,2017-03
5524,4,5,2017-02
5524,5,4,2017-02
5525,1,5,2017-04
5526,3,5,2017-05
5527,2,5,2017-04
5528,3,5,2017-04
5528,5,1,2017-05
5529,3,5,2017-03
5530,3,5,2017-02
5531,3,4,2017-02
5532,2,5,2017-05
5533,3,5,2017-06
5534,3,4,2017-03
5534,4,5,2017-06
5535,5,4,2017-03
5536,3,5,2017-06
5537,1,5,2017-04
5537,5,1,2017-04
5538,3,5,2017-05
5539,3,5,2017-02
5540,3,4,2017-03
5541,3,5,2017-05
5542,3,4,2017-03
5543,3,4,2017-02
5544,4,5,2017-04
5545,2,5,2017-05
5546,3,5,2017-04
5547,3,5,2017-06
5548,1,2,2017-04
5549,4,5,2017-04
5550,3,5,2017-05
5551,4,5,2017-05
5552,4,5,2017-03
5553,4,5,2017-06
5554,4,3,2017-02
5555,3,4,2017-04
5556,4,5,2017-01
5557,4,5,2017-01
5558,4,1,2017-04
5559,4,5,2017-01
5560,3,5,2017-01
5561,4,5,2017-05
5562,4,5,2017-01
